date,store,category,unit_price,units_sold
2024-06-10,South,Groceries,44.28,1
2024-10-10,East,Home & Garden,56.3,1
2024-05-07,North,Home & Garden,46.32,3
2023-12-07,West,Groceries,38.85,1
2023-10-13,West,Toys,38.7,1
2023-04-16,south,Electronics,549.1,1
2023-07-28,East,Home & Garden,127.44,4
2024-05-31,Central,Toys,21.3,4
2023-10-27,South,Toys,25.71,4
2024-11-26,West,Toys,26.7,2
2024-12-11,West,Groceries,25.45,2
2024-04-30,West,Home & Garden,59.22,5
2023-01-08,Central,Home & Garden,299.23,2
2024-09-07,East,Groceries,36.47,5
2023-09-16,Central,Toys,76.81,3
2024-01-29,North,Groceries,17.94,2
2024-07-04,Central,Electronics,272.53,4
2024-09-10,North,Groceries,40.12,1
2023-11-23,South,Groceries,35.68,3
2024-10-22,North,Toys,76.44,4
2023-05-25,East,Clothing,42.68,3
2024-07-18,North,Home & Garden,21.02,5
2023-09-22,East,Clothing,91.74,2
2023-06-05,Central,Clothing,40.92,3
2024-03-14,Central,Home & Garden,32.56,1
2024-07-28,North,Toys,25.52,3
2023-03-26,North,Toys,64.23,4
2024-02-29,West,Home & Garden,264.36,5
2024-12-01,East,Toys,103.06,4
2024-11-04,West,Clothing,93.36,2
2024-06-11,West,Clothing,55.6,3
2023-02-06,West,Groceries,40.71,5
2023-03-31,Central,Toys,16.46,3
2023-03-09,North,Clothing,39.45,1
2024-05-10,East,Groceries,5.62,1
2023-06-21,Central,Electronics,458.49,5
2024-08-23,East,Electronics,540.66,4
2023-11-29,Central,Groceries,46.76,3
2024-12-08,Central,Clothing,119.64,5
2024-06-02,north,Home & Garden,105.81,4
2023-01-06,South,Electronics,461.11,1
2024-04-28,North,Groceries,47.21,4
2023-01-01,East,Electronics,604.47,2
2024-02-08,East,Clothing,25.57,5
2023-12-01,Central,Clothing,91.12,2
2024-06-03,South,Groceries,26.41,1
2024-06-22,Central,Clothing,87.84,2
2024-09-03,South,Clothing,28.04,4
2023-11-11,North,Home & Garden,163.85,3
2023-07-01,West,Electronics,614.69,5
2023-07-10,West,Clothing,18.18,3
2023-04-07,South,Toys,,1
2023-01-03,Central,Electronics,387.69,2
2024-12-10,South,Home & Garden,83.68,1
2023-02-26,West,Groceries,32.64,1
2024-02-02,South,Clothing,65.91,4
2024-06-21,West,Home & Garden,73.29,3
2023-10-26,Central,Toys,40.55,1
2023-04-25,South,Clothing,37.53,5
2023-11-15,Central,Groceries,25.2,1
2024-07-17,Central,Toys,34.6,2
2024-11-21,West,Groceries,9.54,1
2023-09-26,West,Electronics,221.68,2
2024-12-05,Central,Toys,101.94,2
2023-01-23,South,Groceries,6.94,1
2024-10-01,North,Home & Garden,79.27,2
2024-07-21,West,Clothing,38.04,4
2024-03-08,North,Electronics,734.99,5
2023-04-06,north,Home & Garden,205.0,1
2024-11-11,East,Groceries,27.37,4
2024-06-17,North,Toys,24.98,2
2024-03-28,South,Groceries,56.06,5
2023-07-22,North,Home & Garden,42.7,2
2024-08-05,Central,Toys,14.48,5
2024-04-04,North,Electronics,630.99,1
2023-04-26,North,Groceries,27.51,4
2024-02-24,East,Home & Garden,40.53,4
2024-10-27,North,Clothing,67.74,2
2023-01-10,East,Clothing,98.98,5
2024-08-11,Central,Clothing,58.55,4
2024-12-23,North,Toys,105.99,4
2024-12-12,South,Groceries,37.66,5
2023-03-28,Central,Toys,26.38,4
2023-08-14,West,Clothing,105.73,5
2024-05-15,Central,Home & Garden,120.97,1
2023-04-09,West,Toys,,4
2024-06-07,North,Groceries,58.5,4
2023-04-26,Central,Clothing,45.04,2
2024-11-22,North,Clothing,106.0,1
2024-05-18,West,Toys,48.37,4
2023-07-14,North,Groceries,51.96,4
2024-04-09,Central,Electronics,561.72,4
2024-02-26,South,Groceries,7.21,5
2024-09-12,South,Clothing,46.78,4
2023-12-10,North,Groceries,43.97,3
2023-02-04,North,Clothing,65.66,4
2024-02-04,North,Home & Garden,244.78,2
2023-09-16,South,Groceries,,5
2023-06-14,West,Clothing,19.23,2
2023-12-12,East,Electronics,1189.43,2
2023-05-18,South,Toys,42.07,3
2023-08-16,West,Clothing,33.99,3
2024-11-10,East,Groceries,26.73,5
2023-06-02,East,Clothing,46.08,2
2023-12-23,North,Groceries,38.13,2
2023-12-27,East,Electronics,869.63,3
2023-08-16,East,Toys,31.42,2
2024-10-16,East,Toys,32.4,1
2023-03-24,East,Home & Garden,182.33,1
2024-04-05,East,Groceries,28.04,3
2024-04-08,North,Clothing,68.26,2
2024-03-01,Central,Electronics,407.8,2
2024-11-19,North,Home & Garden,32.2,3
2023-04-10,North,Toys,,5
2024-04-29,West,Home & Garden,133.7,1
2023-02-22,Central,Electronics,299.11,3
2023-01-09,North,Home & Garden,124.84,1
2023-08-04,South,Groceries,17.12,5
2023-10-10,Central,Clothing,89.98,1
2024-04-12,Central,Home & Garden,75.74,2
2023-12-20,North,Groceries,26.92,2
2024-02-24,East,Clothing,81.9,2
2023-03-18,East,Groceries,17.41,3
2023-11-26,East,Clothing,73.93,3
2023-11-01,Central,Home & Garden,,1
2023-07-20,South,Home & Garden,35.23,3
2023-10-27,Central,Groceries,14.87,4
2023-11-18,West,Groceries,25.47,2
2023-10-20,Central,Home & Garden,,3
2024-01-17,Central,Electronics,816.37,2
2023-03-23,West,Electronics,750.87,1
2024-11-17,Central,Home & Garden,269.87,4
2024-11-20,Central,Home & Garden,291.54,1
2024-07-12,Central,Home & Garden,107.78,2
2024-06-12,East,Electronics,789.21,5
2023-06-24,West,Clothing,57.98,4
2023-07-16,East,Home & Garden,299.21,2
2024-03-04,South,Toys,28.53,1
2024-06-09,East,Toys,54.53,5
2024-06-13,South,Toys,13.07,4
2023-10-24,East,Clothing,115.61,2
2023-09-04,North,Clothing,89.33,4
2023-10-22,West,Toys,51.49,4
2024-01-11,Central,Electronics,343.16,4
2023-07-06,Central,Groceries,57.19,2
2023-03-02,West,Electronics,600.59,1
2024-02-11,North,Groceries,7.5,3
2024-05-17,Central,Electronics,812.31,1
2023-09-01,Central,Home & Garden,184.01,5
2024-07-04,West,Toys,63.48,3
2024-01-17,North,Toys,47.92,5
2023-07-11,south,Home & Garden,183.93,5
2024-06-20,North,Home & Garden,237.97,5
2024-06-26,West,Home & Garden,48.41,1
2023-04-23,East,Electronics,650.94,2
2024-08-29,East,Home & Garden,289.53,4
2024-11-16,west,Toys,22.39,5
2023-06-24,South,Electronics,366.74,4
2023-03-25,Central,Electronics,847.4,1
2024-01-09,Central,Clothing,83.46,2
2024-05-18,West,Electronics,265.14,5
2024-01-06,West,Electronics,586.39,1
2024-02-22,East,Clothing,33.73,1
2024-01-20,North,Home & Garden,138.6,3
2023-08-16,East,Electronics,397.03,5
2024-06-04,West,Electronics,392.99,5
2023-10-30,East,Electronics,588.53,3
2023-11-08,East,Groceries,40.36,5
2024-09-20,East,Groceries,29.73,2
2024-06-21,East,Electronics,397.19,1
2023-05-19,East,Electronics,453.23,4
2024-10-14,West,Toys,26.27,5
2024-01-02,North,Electronics,305.7,1
2023-10-06,Central,Clothing,35.6,3
2024-03-06,South,Toys,51.06,4
2024-04-01,East,Groceries,18.76,1
2024-11-09,North,Home & Garden,254.57,2
2024-10-07,West,Electronics,666.78,2
2023-02-20,North,Groceries,30.85,1
2023-11-08,North,Electronics,634.69,1
2024-10-31,West,Home & Garden,141.15,2
2023-08-22,South,Electronics,283.99,2
2023-03-10,Central,Toys,41.21,4
2024-06-07,South,Toys,49.94,4
2023-04-07,North,Toys,11.85,5
2024-10-05,West,Groceries,54.93,5
2024-10-21,North,Clothing,56.35,1
2024-04-06,West,Groceries,6.05,1
2023-06-22,East,Home & Garden,68.26,4
2024-07-08,south,Electronics,274.04,2
2023-05-27,Central,Clothing,65.54,5
2024-09-18,East,Toys,66.78,4
2024-08-12,North,Groceries,38.57,3
2024-02-03,Central,Clothing,28.67,2
2024-07-29,East,Groceries,47.5,4
2023-01-30,West,Groceries,23.34,3
2023-01-20,North,Home & Garden,38.93,5
2023-04-22,Central,Clothing,50.73,1
2024-01-10,North,Groceries,15.36,3
2024-09-18,South,Clothing,2159.75,4
2024-02-23,East,Groceries,9.52,4
2023-11-06,Central,Electronics,203.73,4
2023-05-05,East,Groceries,45.03,2
2023-12-15,East,Electronics,1001.56,5
2024-01-15,East,Clothing,24.23,2
2024-04-03,South,Clothing,18.41,1
2024-03-24,central,Clothing,62.29,4
2023-05-22,Central,Electronics,546.04,1
2023-01-17,West,Electronics,604.15,5
2024-04-02,North,Groceries,38.01,3
2023-07-16,East,Home & Garden,198.16,4
2023-03-15,Central,Groceries,59.99,3
2024-01-11,West,Clothing,110.92,2
2023-12-12,West,Groceries,20.7,3
2024-11-21,South,Clothing,54.29,2
2024-08-05,North,Toys,47.92,2
2023-07-26,Central,Clothing,85.8,4
2023-04-14,East,Groceries,50.96,4
2024-12-13,West,Electronics,512.3,2
2023-11-14,North,Clothing,59.64,2
2023-04-14,East,Toys,25.7,2
2023-05-04,East,Home & Garden,21.82,2
2023-07-05,West,Groceries,53.34,3
2024-06-16,Central,Toys,13.82,4
2023-12-24,South,Electronics,558.4,3
2023-11-15,Central,Groceries,38.98,1
2024-02-12,North,Clothing,31.05,5
2023-05-17,West,Clothing,64.79,2
2023-04-01,Central,Groceries,46.1,1
2023-04-23,North,Toys,27.24,4
2024-06-06,South,Electronics,362.05,5
2023-04-21,West,Electronics,676.29,4
2024-11-29,West,Toys,55.5,5
2023-01-29,South,Toys,35.93,4
2023-02-03,West,Toys,35.1,4
2023-09-08,Central,Groceries,5.36,2
2024-09-28,East,Groceries,55.52,2
2023-02-11,South,Home & Garden,136.52,5
2023-01-23,Central,Toys,78.49,4
2023-11-30,North,Home & Garden,34.14,2
2024-07-28,Central,Toys,55.41,2
2024-11-28,Central,Groceries,35.26,4
2024-04-10,East,Electronics,638.73,4
2024-09-12,East,Electronics,340.02,5
2024-10-03,North,Electronics,737.22,2
2023-08-03,east,Clothing,108.06,3
2024-07-31,Central,Toys,19.42,1
2024-04-21,South,Groceries,59.43,4
2024-08-27,West,Toys,29.58,3
2023-06-20,South,Clothing,38.0,4
2024-12-03,Central,Home & Garden,25.37,3
2024-01-04,North,Groceries,21.77,4
2023-05-27,North,Home & Garden,244.54,5
2024-07-30,West,Home & Garden,81.86,1
2024-03-11,North,Electronics,894.01,4
2023-09-16,Central,Groceries,11.52,1
2023-02-03,South,Home & Garden,69.81,3
2023-07-05,North,Clothing,59.95,4
2024-03-07,South,Clothing,119.74,4
2023-08-13,North,Clothing,46.2,3
2024-04-29,North,Clothing,110.26,5
2023-08-09,West,Clothing,17.76,2
2023-01-22,Central,Home & Garden,198.42,2
2024-09-13,Central,Electronics,892.67,5
2023-09-08,East,Home & Garden,87.64,4
2023-11-06,West,Groceries,14.14,4
2023-03-26,Central,Electronics,379.65,3
2023-08-23,South,Toys,65.12,4
2024-10-21,South,Toys,58.38,2
2023-11-25,North,Toys,24.67,2
2024-10-19,East,Toys,23.37,4
2024-12-01,South,Electronics,874.89,4
2023-01-25,West,Clothing,114.4,2
2024-03-10,South,Electronics,650.53,1
2024-11-24,South,Groceries,32.12,3
2023-05-11,West,Home & Garden,146.03,3
2024-11-06,Central,Groceries,58.93,2
2024-10-05,South,Toys,17.29,2
2023-04-26,North,Clothing,58.18,2
2024-11-02,North,Home & Garden,299.57,5
2024-03-30,East,Home & Garden,146.2,5
2024-06-29,North,Toys,74.45,1
2024-11-30,North,Home & Garden,205.72,3
2024-04-22,South,Clothing,23.44,3
2023-05-09,West,Electronics,513.35,5
2024-10-01,Central,Toys,52.75,1
2023-12-20,Central,Toys,43.8,2
2023-05-04,Central,Groceries,27.21,2
2023-07-18,North,Clothing,22.9,5
2023-12-11,Central,Clothing,53.78,5
2023-07-19,Central,Toys,34.6,4
2023-10-31,East,Home & Garden,68.54,4
2023-09-10,Central,Toys,38.73,4
2023-12-15,North,Toys,44.01,1
2023-03-08,East,Home & Garden,220.41,5
2024-05-23,Central,Electronics,228.05,3
2024-12-30,East,Groceries,47.06,2
2024-07-08,North,Toys,59.69,5
2024-05-05,North,Electronics,780.73,2
2023-02-14,West,Electronics,669.01,5
2023-01-30,East,Electronics,421.7,1
2024-07-23,West,Groceries,21.49,5
2024-02-12,East,Clothing,45.25,5
2024-05-18,East,Groceries,39.01,5
2023-12-06,South,Clothing,111.53,1
2024-03-14,South,Toys,15.5,4
2023-07-14,East,Home & Garden,173.53,5
2024-04-04,Central,Groceries,56.2,4
2024-10-29,West,Clothing,108.9,2
2023-12-05,East,Home & Garden,142.23,4
2024-04-02,South,Electronics,216.49,1
2023-10-21,central,Toys,28.33,1
2023-05-08,West,Groceries,31.44,5
2023-01-11,east,Toys,71.35,5
2023-06-15,East,Electronics,633.81,1
2023-03-22,Central,Groceries,26.47,3
2024-05-10,North,Toys,44.69,2
2023-06-15,South,Electronics,332.51,5
2024-04-05,Central,Toys,56.81,3
2023-01-18,West,Clothing,54.91,4
2023-12-15,Central,Clothing,55.87,1
2024-04-29,East,Groceries,30.39,2
2024-07-17,East,Groceries,46.26,1
2023-05-07,West,Home & Garden,135.3,4
2024-09-19,Central,Home & Garden,155.64,5
2023-09-25,South,Clothing,21.76,3
2024-08-15,West,Clothing,53.65,1
2024-09-03,north,Home & Garden,281.71,4
2023-04-08,West,Groceries,38.97,2
2024-07-21,Central,Toys,47.71,2
2023-11-23,North,Clothing,23.22,4
2024-05-28,north,Home & Garden,,4
2024-11-05,Central,Toys,17.22,1
2023-06-02,Central,Groceries,41.25,3
2023-09-11,Central,Toys,79.97,5
2024-09-07,West,Home & Garden,225.77,4
2023-02-20,West,Home & Garden,22.05,3
2024-01-22,East,Toys,41.15,5
2024-05-23,North,Home & Garden,84.49,5
2023-05-12,East,Home & Garden,145.61,1
2024-09-02,South,Home & Garden,111.4,5
2024-12-06,West,Home & Garden,236.46,1
2024-06-08,East,Home & Garden,228.18,2
2023-05-24,East,Toys,29.08,5
2023-02-19,South,Electronics,196.53,3
2023-11-06,Central,Toys,68.56,1
2024-08-23,East,Clothing,94.31,5
2023-03-03,North,Toys,26.98,4
2023-07-04,North,Home & Garden,211.45,3
2024-08-12,South,Clothing,37.37,4
2024-02-25,South,Toys,51.28,1
2024-03-12,West,Toys,22.49,4
2024-04-05,Central,Toys,31.66,3
2023-06-14,East,Toys,46.62,2
2023-04-14,South,Home & Garden,136.16,5
2023-06-09,West,Groceries,46.84,3
2023-11-13,South,Groceries,48.07,2
2023-06-25,North,Groceries,28.29,2
2023-09-28,South,Home & Garden,275.99,2
2023-08-08,North,Home & Garden,287.18,4
2024-02-13,East,Home & Garden,75.71,5
2024-04-04,West,Groceries,13.51,2
2023-09-08,west,Groceries,30.23,2
2024-10-25,North,Home & Garden,119.88,1
2024-02-04,South,Electronics,,4
2024-03-26,North,Groceries,48.59,2
2023-11-06,Central,Toys,38.87,3
2024-01-21,South,Toys,73.32,5
2024-05-03,West,Groceries,51.8,3
2023-05-09,West,Toys,66.92,5
2024-07-29,East,Home & Garden,283.35,3
2024-07-17,East,Toys,72.09,3
2023-07-12,west,Home & Garden,211.76,2
2024-02-03,Central,Groceries,53.02,1
2024-11-07,East,Electronics,265.23,4
2024-10-22,East,Electronics,,3
2023-03-23,South,Electronics,322.29,3
2024-05-19,Central,Electronics,369.7,1
2023-07-28,South,Clothing,16.85,5
2023-10-26,West,Groceries,17.1,3
2023-03-29,Central,Groceries,42.81,3
2023-04-18,East,Clothing,54.41,5
2024-06-23,South,Clothing,75.94,5
2023-07-21,North,Home & Garden,226.59,1
2023-05-29,East,Groceries,52.72,5
2023-03-11,East,Groceries,16.23,2
2023-10-24,Central,Home & Garden,197.16,4
2024-12-06,Central,Toys,59.67,4
2023-07-25,South,Toys,16.86,4
2023-09-23,West,Electronics,209.64,3
2023-08-15,East,Toys,26.26,3
2023-12-28,Central,Toys,109.0,5
2024-01-06,Central,Toys,71.77,4
2024-11-28,North,Groceries,48.53,3
2023-02-14,South,Groceries,23.27,1
2023-07-19,West,Electronics,511.07,2
2024-03-22,South,Clothing,110.3,4
2023-10-13,East,Home & Garden,240.83,1
2023-10-31,East,Groceries,53.37,1
2024-09-10,North,Groceries,47.44,2
2024-07-17,Central,Groceries,46.65,5
2023-08-08,West,Groceries,44.39,2
2024-10-20,North,Clothing,19.74,5
2024-08-12,East,Electronics,532.08,2
2023-08-14,West,Electronics,683.41,1
2023-02-01,Central,Home & Garden,262.43,3
2024-05-31,Central,Electronics,277.72,4
2024-06-01,East,Groceries,43.79,3
2023-08-03,Central,Electronics,824.89,3
2023-12-16,South,Home & Garden,212.32,2
2024-07-15,Central,Clothing,64.47,4
2024-02-15,West,Clothing,87.83,5
2023-02-27,North,Electronics,323.7,1
2023-11-17,South,Clothing,75.63,4
2023-02-02,south,Home & Garden,288.18,1
2023-07-17,South,Clothing,52.25,4
2023-06-03,West,Groceries,16.27,1
2024-09-25,North,Groceries,41.71,5
2024-11-26,South,Electronics,304.2,3
2023-06-05,South,Home & Garden,133.3,1
2024-05-27,South,Toys,57.24,4
2023-10-04,west,Groceries,30.25,3
2024-02-25,South,Home & Garden,175.74,5
2024-05-17,Central,Toys,58.52,5
2023-06-04,Central,Clothing,91.6,5
2024-09-26,North,Electronics,393.23,1
2023-02-23,North,Clothing,115.41,3
2024-12-27,East,Toys,69.54,2
2024-09-27,Central,Clothing,29.12,3
2024-02-16,North,Groceries,55.46,5
2024-10-19,North,Electronics,657.68,1
2024-04-19,Central,Toys,71.22,5
2024-12-04,East,Electronics,1052.08,5
2023-02-13,East,Home & Garden,225.24,4
2023-06-13,East,Clothing,102.67,5
2023-11-17,North,Toys,31.89,1
2024-06-17,East,Groceries,47.85,3
2024-05-08,South,Clothing,46.96,2
2023-07-01,Central,Electronics,619.33,1
2024-12-20,north,Electronics,701.27,5
2024-09-13,West,Home & Garden,110.87,1
2024-10-14,Central,Groceries,34.27,4
2024-01-24,North,Groceries,14.16,1
2024-06-01,East,Groceries,40.25,1
2024-01-11,North,Electronics,872.33,4
2023-12-26,Central,Toys,39.01,5
2023-10-08,West,Groceries,40.55,3
2023-04-05,Central,Electronics,745.79,3
2023-07-04,South,Groceries,41.91,2
2024-01-25,Central,Groceries,16.36,3
2023-09-08,Central,Groceries,31.24,4
2023-03-21,Central,Clothing,93.3,5
2023-11-30,South,Toys,37.65,4
2023-12-14,West,Toys,79.92,2
2024-10-10,South,Clothing,37.04,4
2024-05-03,West,Clothing,84.4,4
2023-09-03,West,Toys,50.11,1
2024-06-05,North,Groceries,36.23,5
2024-08-01,Central,Toys,62.84,4
2023-03-04,West,Clothing,25.89,5
2024-07-25,Central,Clothing,53.1,5
2023-02-06,south,Clothing,63.19,3
2023-02-03,Central,Home & Garden,84.52,3
2023-10-12,East,Toys,25.98,1
2023-12-10,North,Home & Garden,145.89,2
2024-02-06,East,Home & Garden,213.37,3
2023-12-24,North,Groceries,49.89,1
2024-07-20,West,Clothing,55.06,5
2023-11-22,South,Clothing,95.31,1
2023-03-04,West,Groceries,33.03,1
2024-09-26,North,Toys,30.7,2
2024-07-11,North,Home & Garden,212.32,3
2024-01-03,West,Toys,78.41,2
2023-08-28,Central,Groceries,50.3,3
2024-06-01,South,Toys,,1
2023-04-01,East,Home & Garden,167.69,4
2024-02-01,South,Clothing,95.63,3
2024-08-02,East,Groceries,15.97,1
2024-11-06,West,Electronics,526.21,5
2024-04-23,Central,Electronics,368.37,3
2023-06-16,North,Electronics,228.97,5
2024-06-17,West,Clothing,101.35,5
2024-10-30,West,Toys,61.97,1
2023-09-16,North,Toys,23.93,5
2024-03-31,Central,Home & Garden,34.68,3
2024-02-15,West,Toys,71.94,5
2023-07-13,South,Clothing,48.07,4
2023-02-01,West,Toys,30.12,3
2024-11-02,East,Groceries,34.29,5
2023-06-07,West,Home & Garden,209.96,4
2024-10-19,Central,Home & Garden,36.04,3
2024-07-20,Central,Electronics,160.59,5
2024-09-24,West,Clothing,24.53,4
2023-07-11,South,Clothing,104.88,4
2023-05-25,Central,Clothing,39.54,3
2024-10-11,South,Electronics,322.35,5
2024-01-22,East,Home & Garden,287.01,2
2023-06-21,North,Groceries,47.52,4
2024-08-23,West,Groceries,31.15,1
2024-02-21,North,Electronics,292.44,4
2024-05-28,East,Home & Garden,120.26,4
2024-11-02,North,Home & Garden,,2
2024-06-02,Central,Home & Garden,48.79,4
2023-09-04,North,Clothing,89.33,4
2023-05-15,West,Electronics,223.59,4
2024-08-12,North,Electronics,648.71,4
2023-08-11,West,Home & Garden,144.85,5
2023-11-02,North,Home & Garden,106.48,1
2024-08-18,Central,Toys,42.12,2
2024-05-15,East,Clothing,17.92,5
2023-03-22,South,Toys,41.74,2
2024-06-07,Central,Home & Garden,202.38,1
2024-05-25,West,Electronics,257.78,4
2023-03-13,South,Groceries,11.97,4
2024-01-21,East,Electronics,258.04,3
2024-04-23,Central,Electronics,368.37,3
2024-07-31,South,Groceries,5.6,3
2024-03-18,West,Clothing,69.27,4
2024-05-06,Central,Home & Garden,223.08,3
2023-03-30,North,Groceries,47.45,4
2023-07-03,north,Home & Garden,89.41,5
2023-04-18,East,Clothing,51.59,5
2023-10-27,East,Toys,70.72,3
2023-02-03,Central,Groceries,48.14,4
2024-08-10,West,Toys,,3
2023-10-26,West,Clothing,22.07,4
2024-10-07,Central,Electronics,689.65,5
2024-03-17,South,Home & Garden,61.38,1
2024-06-10,North,Clothing,94.76,3
2024-12-05,South,Home & Garden,295.96,5
2024-11-27,Central,Electronics,196.85,4
2024-07-31,West,Clothing,71.07,5
2023-12-21,East,Toys,17.33,5
2023-11-24,South,Electronics,615.74,1
2023-03-02,West,Groceries,8.09,2
2023-06-10,Central,Groceries,39.48,3
2024-01-27,south,Toys,53.84,3
2024-10-18,west,Toys,69.13,1
2023-10-10,North,Clothing,38.46,3
2024-09-21,South,Toys,31.72,4
2024-01-20,Central,Electronics,722.14,5
2023-05-10,South,Toys,74.08,3
2023-08-27,South,Electronics,867.66,4
2024-01-10,South,Electronics,742.01,1
2024-04-01,South,Groceries,12.58,4
2024-06-04,West,Electronics,562.04,1
2024-04-11,East,Groceries,49.03,4
2024-04-21,Central,Groceries,22.63,3
2023-03-02,Central,Groceries,56.45,5
2023-04-20,North,Groceries,33.6,3
2024-11-13,West,Groceries,50.02,5
2023-11-14,South,Clothing,95.98,1
2024-06-08,South,Home & Garden,280.84,2
2023-02-04,West,Toys,69.96,1
2024-04-24,West,Groceries,46.72,4
2024-02-07,North,Electronics,629.38,1
2023-12-10,North,Home & Garden,116.29,3
2023-09-07,North,Clothing,74.59,3
2023-10-06,South,Electronics,191.68,3
2023-04-30,South,Clothing,58.15,2
2024-10-15,East,Toys,63.14,1
2024-01-06,East,Home & Garden,87.36,1
2024-02-05,West,Home & Garden,218.56,3
2023-08-25,South,Electronics,370.87,1
2024-02-01,East,Electronics,661.74,2
2023-06-27,North,Clothing,34.54,1
2023-11-20,West,Electronics,825.7,2
2024-12-30,South,Groceries,7.15,2
2023-04-28,South,Clothing,30.98,1
2023-05-22,South,Home & Garden,55.94,5
2024-10-10,Central,Toys,10.45,3
2023-07-02,South,Toys,56.73,5
2023-10-09,North,Toys,40.51,4
2023-02-24,South,Home & Garden,163.6,2
2024-07-27,South,Toys,62.61,4
2023-04-06,South,Toys,59.25,3
2024-03-12,North,Electronics,546.62,3
2023-01-18,South,Home & Garden,27.18,2
2024-07-05,East,Clothing,48.24,1
2024-03-26,East,Toys,70.7,3
2024-03-24,north,Toys,14.03,1
2023-11-16,South,Home & Garden,49.65,1
2024-10-25,west,Home & Garden,206.09,4
2024-10-16,West,Home & Garden,225.16,5
2024-12-22,South,Groceries,18.54,1
2024-10-15,South,Home & Garden,45.03,5
2023-03-26,East,Clothing,66.07,1
2023-08-28,West,Toys,20.49,2
2024-12-07,South,Electronics,,3
2023-12-08,Central,Electronics,866.32,5
2023-10-22,South,Home & Garden,198.27,3
2023-09-21,North,Groceries,56.66,4
2023-10-06,north,Electronics,718.81,3
2023-08-22,West,Electronics,502.31,2
2024-08-04,West,Toys,73.47,4
2023-09-04,West,Electronics,366.43,2
2023-11-27,East,Home & Garden,297.12,3
2023-11-07,South,Toys,57.01,5
2023-05-28,East,Home & Garden,131.99,5
2024-03-17,South,Toys,33.84,1
2023-04-22,South,Groceries,51.38,1
2023-11-01,West,Groceries,44.87,2
2024-12-08,Central,Home & Garden,184.33,1
2024-09-07,West,Toys,22.24,2
2023-05-29,West,Toys,50.75,2
2024-06-28,Central,Electronics,194.76,1
2023-12-12,South,Electronics,945.83,1
2023-07-16,East,Toys,28.96,3
2023-07-07,central,Toys,56.28,2
2024-09-08,East,Clothing,87.57,5
2024-02-29,West,Toys,45.49,2
2023-04-29,West,Groceries,17.78,1
2023-12-13,North,Groceries,28.79,4
2024-02-22,South,Electronics,154.58,3
2023-11-22,South,Home & Garden,267.17,1
2024-10-15,South,Groceries,12.29,2
2024-02-20,North,Home & Garden,138.8,2
2023-12-25,South,Toys,69.24,3
2024-08-27,South,Toys,68.73,3
2024-10-13,West,Clothing,31.56,4
2024-09-02,South,Home & Garden,234.55,2
2024-07-11,East,Home & Garden,293.47,1
2023-06-06,West,Electronics,431.0,4
2023-12-05,South,Home & Garden,128.09,1
2023-09-27,East,Toys,24.36,5
2023-07-05,west,Clothing,58.24,2
2023-11-15,East,Clothing,34.25,2
2024-07-05,West,Toys,32.86,2
2023-10-25,East,Home & Garden,193.29,1
2024-04-13,North,Groceries,12.64,4
2024-11-11,East,Groceries,28.02,5
2024-02-12,East,Groceries,37.77,1
2024-01-03,Central,Clothing,15.57,4
2024-08-21,North,Electronics,457.18,3
2024-09-15,North,Home & Garden,245.85,2
2023-11-24,north,Groceries,35.66,4
2024-10-13,North,Toys,57.67,3
2024-11-09,South,Groceries,15.99,5
2024-10-25,East,Toys,63.7,4
2024-05-31,South,Toys,42.57,3
2023-09-24,South,Electronics,186.56,5
2023-10-11,South,Electronics,350.17,2
2024-06-30,West,Home & Garden,216.22,4
2023-07-20,North,Electronics,864.08,1
2023-03-09,North,Groceries,8.05,3
2023-06-24,South,Toys,61.72,5
2023-03-20,South,Groceries,24.34,3
2024-06-16,South,Groceries,38.15,3
2023-10-16,South,Toys,35.2,2
2023-09-14,East,Groceries,27.98,3
2023-10-27,North,Toys,31.58,5
2024-07-29,East,Electronics,832.82,4
2024-07-29,East,Toys,12.1,4
2024-05-20,Central,Groceries,36.73,2
2024-09-15,East,Toys,25.81,1
2023-07-08,Central,Electronics,284.2,2
2024-04-15,East,Groceries,52.34,5
2024-08-12,West,Electronics,410.33,4
2024-09-17,South,Groceries,39.5,2
2024-09-08,East,Electronics,534.02,4
2023-11-07,West,Toys,76.77,5
2023-09-07,West,Electronics,848.85,2
2023-04-26,Central,Groceries,36.53,2
2024-04-19,Central,Home & Garden,110.36,2
2024-12-31,East,Clothing,82.18,2
2023-05-28,South,Home & Garden,288.34,5
2023-01-21,West,Clothing,33.67,4
2023-03-18,North,Home & Garden,144.24,4
2024-02-28,South,Groceries,54.27,2
2023-07-25,East,Home & Garden,126.62,3
2024-06-12,West,Groceries,42.82,5
2024-04-28,West,Home & Garden,281.6,3
2023-01-07,central,Groceries,20.32,5
2024-03-23,West,Clothing,117.17,5
2023-09-07,Central,Clothing,20.75,1
2024-01-01,North,Home & Garden,217.18,2
2024-05-19,west,Groceries,31.74,4
2023-05-28,West,Electronics,235.45,2
2024-01-27,West,Toys,43.37,5
2024-04-17,Central,Groceries,37.21,1
2024-10-14,South,Clothing,116.06,3
2024-02-04,North,Electronics,618.41,5
2024-08-16,East,Clothing,71.56,1
2023-10-02,North,Clothing,87.77,3
2023-01-10,South,Clothing,92.44,1
2023-05-22,North,Clothing,26.09,2
2023-10-21,East,Groceries,21.8,2
